video_id,title,description,channel_id,channel_title,published_at,category_id,tags,default_language,duration_iso,duration_sec,definition,caption,view_count,like_count,comment_count,favorite_count,topic_categories,fetched_at
8p6IPSfI928,瞳孔透露了你的算力,"【泛科學全新單元：科學的告白】
📣泛科學新聞每週精選至多5則告白，泛科學阿伯將在節目中為你大聲朗讀！
🎯 告白對象：什麼都可以！
人、事、物、自然現象、薛丁格的貓、甚至是昨晚吃剩的排骨飯......只要你想告白，我們就幫你唸！
✏️ 字數限制：50字以內
🎫 參與資格：限定高級泛糰(含)以上會員
👇 準備好發射你的告白信號了嗎？
　🔗 填寫告白表單：https://forms.gle/bFAhdvFo4Fb34Jxb7
　🔗 加入/升級會員：https://lihi1.com/BWeoe

-----
購買《科學生》由此去💪https://shopee.tw/(%E4%BA%8C%E7%89%88)%E3%80%90%E7%A7%91%E5%AD%B8%E7%94%9F%E3%80%91%EF%BC%9A%E5%BB%BA%E6%A7%8B%E7%A7%91%E6%99%AE%E7%B4%A0%E9%A4%8A-%E5%9F%B9%E9%A4%8A%E9%96%B1%E8%AE%80%E5%AF%A6%E5%8A%9B-i.195496500.57409669807?extraParams=%7B%22display_model_id%22%3A440857609457%2C%22model_selection_logic%22%3A3%7D",UCuHHKbwC0TWjeqxbqdO-N_g,PanSci 泛科學,2026-05-17T11:00:13Z,28,,zh,PT2M40S,160,hd,False,153714,5723,151,0,https://en.wikipedia.org/wiki/Lifestyle_(sociology),2026-05-27T06:47:45.454814+00:00
rUQDPSldaP4,外囊泡能扭轉老化嗎？,"【泛科學全新單元：科學的告白】
📣泛科學新聞每週精選至多5則告白，泛科學阿伯將在節目中為你大聲朗讀！
🎯 告白對象：什麼都可以！
人、事、物、自然現象、薛丁格的貓、甚至是昨晚吃剩的排骨飯......只要你想告白，我們就幫你唸！
✏️ 字數限制：50字以內
🎫 參與資格：限定高級泛糰(含)以上會員
👇 準備好發射你的告白信號了嗎？
　🔗 填寫告白表單：https://forms.gle/bFAhdvFo4Fb34Jxb7
　🔗 加入/升級會員：https://lihi1.com/BWeoe

-----
購買《科學生》由此去💪https://shopee.tw/(%E4%BA%8C%E7%89%88)%E3%80%90%E7%A7%91%E5%AD%B8%E7%94%9F%E3%80%91%EF%BC%9A%E5%BB%BA%E6%A7%8B%E7%A7%91%E6%99%AE%E7%B4%A0%E9%A4%8A-%E5%9F%B9%E9%A4%8A%E9%96%B1%E8%AE%80%E5%AF%A6%E5%8A%9B-i.195496500.57409669807?extraParams=%7B%22display_model_id%22%3A440857609457%2C%22model_selection_logic%22%3A3%7D",UCuHHKbwC0TWjeqxbqdO-N_g,PanSci 泛科學,2026-05-16T11:01:16Z,28,,zh,PT2M32S,152,hd,False,38872,1644,44,0,https://en.wikipedia.org/wiki/Health|https://en.wikipedia.org/wiki/Society,2026-05-27T06:47:45.454814+00:00
Z-B3ByfFmB8,泛科學YouTube會員專屬直播,"✨ 還不是會員嗎？現在就上車👉https://lihi1.com/BWeoe
📅 直播時間：2026/5/20（三）18:30
👥 參加資格：泛科學 YouTube 頻道會員
感謝泛糰們的激烈票選！🔥
本月的會員專屬直播，國威將和大家大聊特聊「漫畫&科技趨勢」！
泛糰們，520 我們線上見！❤️",UCuHHKbwC0TWjeqxbqdO-N_g,PanSci 泛科學,2026-05-16T10:00:50Z,28,yt:cc=on,zh,PT20S,20,hd,False,16192,458,14,0,https://en.wikipedia.org/wiki/Entertainment,2026-05-27T06:47:45.454814+00:00
XYdtgKIEzw4,解開銀河系的邊界之謎,"【泛科學全新單元：科學的告白】
📣泛科學新聞每週精選至多5則告白，泛科學阿伯將在節目中為你大聲朗讀！
🎯 告白對象：什麼都可以！
人、事、物、自然現象、薛丁格的貓、甚至是昨晚吃剩的排骨飯......只要你想告白，我們就幫你唸！
✏️ 字數限制：50字以內
🎫 參與資格：限定高級泛糰(含)以上會員
👇 準備好發射你的告白信號了嗎？
　🔗 填寫告白表單：https://forms.gle/bFAhdvFo4Fb34Jxb7
　🔗 加入/升級會員：https://lihi1.com/BWeoe

-----
購買《科學生》由此去💪https://shopee.tw/(%E4%BA%8C%E7%89%88)%E3%80%90%E7%A7%91%E5%AD%B8%E7%94%9F%E3%80%91%EF%BC%9A%E5%BB%BA%E6%A7%8B%E7%A7%91%E6%99%AE%E7%B4%A0%E9%A4%8A-%E5%9F%B9%E9%A4%8A%E9%96%B1%E8%AE%80%E5%AF%A6%E5%8A%9B-i.195496500.57409669807?extraParams=%7B%22display_model_id%22%3A440857609457%2C%22model_selection_logic%22%3A3%7D",UCuHHKbwC0TWjeqxbqdO-N_g,PanSci 泛科學,2026-05-15T11:00:59Z,28,,zh,PT1M55S,115,hd,False,238466,4534,111,0,https://en.wikipedia.org/wiki/Knowledge,2026-05-27T06:47:45.454814+00:00
l4smkHwie4E,科學家從蜻蜓找到遙控大腦的方法,"資訊補充：蜻蜓把視力點到 580 奈米到底要幹嘛？科學家用光譜儀去掃描牠們胸部的黃色斑紋，發現在大於 530 奈米的波段，雌蟲跟雄蟲的反射率有著明顯差異。因此這套極致的紅光視覺，可能是牠們在高速飛行、閃電約會時分辨雌雄的記號。

-----
【泛科會員專屬直播主題投票】
本月想聽國威聊什麼？由會員泛糰決定🎉
投票傳送門：https://www.youtube.com/@PanScitw/posts
-----
【泛科學全新單元：科學的告白】
📣泛科學新聞每週精選至多5則告白，泛科學阿伯將在節目中為你大聲朗讀！
🎯 告白對象：什麼都可以！
人、事、物、自然現象、薛丁格的貓、甚至是昨晚吃剩的排骨飯......只要你想告白，我們就幫你唸！
✏️ 字數限制：50字以內
🎫 參與資格：限定高級泛糰(含)以上會員
👇 準備好發射你的告白信號了嗎？
　🔗 填寫告白表單：https://forms.gle/bFAhdvFo4Fb34Jxb7
　🔗 加入/升級會員：https://lihi1.com/BWeoe

-----
購買《科學生》由此去💪https://shopee.tw/(%E4%BA%8C%E7%89%88)%E3%80%90%E7%A7%91%E5%AD%B8%E7%94%9F%E3%80%91%EF%BC%9A%E5%BB%BA%E6%A7%8B%E7%A7%91%E6%99%AE%E7%B4%A0%E9%A4%8A-%E5%9F%B9%E9%A4%8A%E9%96%B1%E8%AE%80%E5%AF%A6%E5%8A%9B-i.195496500.57409669807?extraParams=%7B%22display_model_id%22%3A440857609457%2C%22model_selection_logic%22%3A3%7D",UCuHHKbwC0TWjeqxbqdO-N_g,PanSci 泛科學,2026-05-14T11:01:10Z,28,,zh,PT2M46S,166,hd,False,20833,816,47,0,https://en.wikipedia.org/wiki/Society,2026-05-27T06:47:45.454814+00:00
O9CtQtBBazo,是道路設計讓駕駛超速？為什麼「慢一點」反而能讓交通更有效率？,"// 延伸閱讀 //
塞車：看不見的時間小偷
https://pansci.asia/archives/74465
電動車安全如何把關？最新 AEC-Q007 規範解析，揭開車用板階驗證關鍵！
https://pansci.asia/archives/379102


// 參考資料 //
https://www.who.int/publications/m/item/speed-management--a-road-safety-manual-for-decision-makers-and-practitioners.-2nd-edition
https://trid.trb.org/View/868745
https://ieeexplore.ieee.org/document/7272127
https://ocw.camins.upc.edu/repositori/ocw/materials/250409/2025/14.%20Traffic%20flow%20modeling.pdf
https://www.ceci.org.tw/Upload/Download/8B04AEBF-C160-477C-B6E3-63FA9A3BA096.pdf
https://www.dddmove.com.tw/?action=sector_cases_in&did=&id=221


// 製作團隊 //
主持：泛科知識 #鄭國威知識長
企劃：柳希莫依
腳本：柳希莫依
剪輯：陳韻心

想和我們有更多互動嗎？加入會員 ► https://lihi1.com/BWeoe

※本片由 財團法人中華顧問工程司 委託，泛科學企劃執行※",UCuHHKbwC0TWjeqxbqdO-N_g,PanSci 泛科學,2026-05-14T11:00:37Z,28,yt:cc=on,zh,PT15M12S,912,hd,True,167004,6548,1494,0,,2026-05-27T06:47:45.454814+00:00
w8nptkjalIM,蚊子把人類逼成了這副德性,想和我們有更多互動嗎？加入會員 ► https://lihi1.com/BWeoe,UCuHHKbwC0TWjeqxbqdO-N_g,PanSci 泛科學,2026-05-13T12:01:35Z,28,yt:cc=on,zh,PT2M38S,158,hd,False,169906,5869,453,0,,2026-05-27T06:47:45.454814+00:00
ghvrZ__FGyY,洗面乳洗衣最乾淨？,"打破「洗得乾淨 = 刺激肌膚」的迷思，
清潔力這麼強的洗面乳能拿來洗臉嗎?
全新專科 新磁吸科技+新獨創配方
更通過德國權威 Dermatest Excellently 級別認證溫和。
讓清潔力與溫和完美並存! 洗後不乾繃!
現在購買滿$149即可抽 iPhone 17！
活動詳情：https://senkacampaign02.skyurl.cc/eSEYN4r
這裡買：https://senkaec02.skyurl.cc/E7YdEZm
#專科 #全新升級 #洗面乳 #實證溫和 #皮膚科醫師推薦",UCuHHKbwC0TWjeqxbqdO-N_g,PanSci 泛科學,2026-05-13T11:00:57Z,28,yt:cc=on,zh,PT2M27S,147,hd,False,41933,2612,128,0,https://en.wikipedia.org/wiki/Health,2026-05-27T06:47:45.454814+00:00
m0DNr8sssxM,年輕胖還是老年肥比較容易掛？,"【泛科會員專屬直播主題投票】
本月想聽國威聊什麼？由會員泛糰決定🎉
投票傳送門：https://www.youtube.com/@PanScitw/posts
-----
【泛科學全新單元：科學的告白】
📣泛科學新聞每週精選至多5則告白，泛科學阿伯將在節目中為你大聲朗讀！
🎯 告白對象：什麼都可以！
人、事、物、自然現象、薛丁格的貓、甚至是昨晚吃剩的排骨飯......只要你想告白，我們就幫你唸！
✏️ 字數限制：50字以內
🎫 參與資格：限定高級泛糰(含)以上會員
👇 準備好發射你的告白信號了嗎？
　🔗 填寫告白表單：https://forms.gle/bFAhdvFo4Fb34Jxb7
　🔗 加入/升級會員：https://lihi1.com/BWeoe

-----
購買《科學生》由此去💪https://shopee.tw/(%E4%BA%8C%E7%89%88)%E3%80%90%E7%A7%91%E5%AD%B8%E7%94%9F%E3%80%91%EF%BC%9A%E5%BB%BA%E6%A7%8B%E7%A7%91%E6%99%AE%E7%B4%A0%E9%A4%8A-%E5%9F%B9%E9%A4%8A%E9%96%B1%E8%AE%80%E5%AF%A6%E5%8A%9B-i.195496500.57409669807?extraParams=%7B%22display_model_id%22%3A440857609457%2C%22model_selection_logic%22%3A3%7D",UCuHHKbwC0TWjeqxbqdO-N_g,PanSci 泛科學,2026-05-12T11:01:11Z,28,,zh,PT2M37S,157,hd,False,80637,2694,82,0,https://en.wikipedia.org/wiki/Health|https://en.wikipedia.org/wiki/Society,2026-05-27T06:47:45.454814+00:00
fXywPSvjfps,年輕胖還是老年肥比較容易掛？解開銀河系的邊界之謎【泛科學NEWS EP58】,"【泛科學全新單元：科學的告白】
📣泛科學新聞每週精選至多5則告白，泛科學阿伯將在節目中為你大聲朗讀！
🎯 告白對象：什麼都可以！
人、事、物、自然現象、薛丁格的貓、甚至是昨晚吃剩的排骨飯......只要你想告白，我們就幫你唸！
✏️ 字數限制：50字以內
🎫 參與資格：限定高級泛糰(含)以上會員
👇 準備好發射你的告白信號了嗎？
　🔗 填寫告白表單：https://forms.gle/bFAhdvFo4Fb34Jxb7
　🔗 加入/升級會員：https://lihi1.com/BWeoe

-----
【泛科學會員限定直播 X 史考特醫師】
現在加入會員，馬上看《極限返航》大解析
🔬 主角到底怎麼靠「科學」拯救地球？
🎬 電影沒拍出的內心戲有多精彩？
📖 小說原作裡，還有哪些電影給不了的神細節？
手刀加入泛科學 YouTube 會員 👉 https://lihi1.com/BWeoe

-----
購買《科學生》由此去💪https://shopee.tw/(%E4%BA%8C%E7%89%88)%E3%80%90%E7%A7%91%E5%AD%B8%E7%94%9F%E3%80%91%EF%BC%9A%E5%BB%BA%E6%A7%8B%E7%A7%91%E6%99%AE%E7%B4%A0%E9%A4%8A-%E5%9F%B9%E9%A4%8A%E9%96%B1%E8%AE%80%E5%AF%A6%E5%8A%9B-i.195496500.57409669807?extraParams=%7B%22display_model_id%22%3A440857609457%2C%22model_selection_logic%22%3A3%7D

購買《AI衝擊效應：全球競逐下的技術革命》由此去💪https://shopee.tw/%E3%80%90AI%E8%A1%9D%E6%93%8A%E6%95%88%E6%87%89%E3%80%91%EF%BC%9A-%E5%85%A8%E7%90%83%E7%AB%B6%E9%80%90%E4%B8%8B%E7%9A%84%E6%8A%80%E8%A1%93%E9%9D%A9%E5%91%BD-i.195496500.47459726272?extraParams=%7B%22display_model_id%22%3A375857608916%2C%22model_selection_logic%22%3A3%7D

-----
// 本週新聞 //
新聞一：年輕胖還是老年肥比較容易掛？
https://www.thelancet.com/journals/eclinm/article/PIIS2589-5370(26)00117-3/fulltext
新聞二：蚊子把人類逼成了這副德性
https://www.science.org/doi/10.1126/sciadv.aea2316
新聞三：科學家從蜻蜓找到遙控大腦的方法
https://link.springer.com/article/10.1007/s00018-025-06017-9
新聞四：解開銀河系的邊界之謎
https://www.aanda.org/articles/aa/full_html/2026/04/aa58144-25/aa58144-25.html
資訊補充：蜻蜓把視力點到 580 奈米到底要幹嘛？科學家用光譜儀去掃描牠們胸部的黃色斑紋，發現在大於 530 奈米的波段，雌蟲跟雄蟲的反射率有著明顯差異。因此這套極致的紅光視覺，可能是牠們在高速飛行、閃電約會時分辨雌雄的記號。
新聞五：外囊泡能扭轉老化嗎？
https://isevjournals.onlinelibrary.wiley.com/doi/10.1002/jev2.70232
新聞六：瞳孔透露了你的算力
https://royalsocietypublishing.org/rspb/article/293/2068/20251937/481175/Pupil-size-variations-reveal-Bayesian-inference-in

// 製作團隊 //
主持：泛科知識 #鄭國威知識長
腳本：蔡庭禎
企劃：柳希莫依
剪輯：邱均螢",UCuHHKbwC0TWjeqxbqdO-N_g,PanSci 泛科學,2026-05-11T11:00:06Z,28,yt:cc=on,zh,PT16M5S,965,hd,True,63655,2743,110,0,,2026-05-27T06:47:45.454814+00:00
